Avg_Utilization_Ratio,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Dependent_count,Education_Level_n,Gender_n,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,y_true,y_pred,exp_Total_Trans_Ct,exp_Total_Trans_Amt,exp_Total_Revolving_Bal,exp_Total_Relationship_Count,exp_Total_Amt_Chng_Q4_Q1,exp_Months_Inactive_12_mon,exp_Total_Ct_Chng_Q4_Q1,exp_Customer_Age,exp_Education_Level_n,exp_Dependent_count,exp_Mismatch,exp_Contacts_Count_12_mon,exp_Credit_Limit,exp_Avg_Utilization_Ratio,exp_Months_on_book,exp_Gender_n
-0.9971540972763273,-0.4116159836207899,-0.42689653155782276,-0.29014957098317423,1.2732834007681237,-0.5976783393374748,1.0599556481738364,-0.3375979225598582,-1.4936609479697167,-0.3683514255776457,-0.3991791980935204,-1.1661480687091097,-1.4268583411935547,0.9163817944099932,0.47467556078937095,1,0,,,,,,,,,,,,,,,,
-0.7613620973720512,-0.4116159836207899,0.6811297850672007,1.9552422649853642,-1.036462419552892,-0.5976783393374748,1.0599556481738364,-0.3375979225598582,1.0107148200563958,-0.0007952486439520646,-0.7621918382705597,0.7639426087506561,-0.2464136168220523,-0.735977221689144,-0.6756600288787696,1,1,0.17867118848626642,-0.10374786745519973,0.047800842645617944,0.03997682849883509,,0.03565114370604144,,,0.009346354465603971,-0.03443807318926084,False,-0.014563066832719473,0.01033573814123854,,,0.009110662134549434
0.0035781464488630664,0.4924037661358222,-0.5815713728182261,1.7057542832110821,-1.036462419552892,-1.6877618228981428,-0.9434357010341592,0.6519401850417875,2.137683915668146,0.6986752941268347,0.1586707348339072,0.12057904959740082,-0.2954965575443601,-0.9208483177358675,-1.868600640386471,1,1,0.16486602849043291,-0.1204816338028239,0.03161919786762151,0.05460882338842282,0.024657165863311504,,,-0.016977085798961927,,,False,-0.04024781340293774,0.016418279738831268,0.02250488344825781,,0.0136316105503266
-0.4928027585139415,-1.315635733377402,0.7532967095813007,1.8304982740982232,-1.8063776929932305,-0.5976783393374748,1.0599556481738364,0.6519401850417875,1.5115899736616183,-0.10103784235314126,0.25916575951568643,-1.809511627862365,1.2088955755943738,2.961150318519134,1.2415659539014647,1,1,,,,,,,,,,,,,,,,
1.840320335374566,0.4924037661358222,-0.791471513020822,-0.6643815436445972,1.2732834007681237,-1.6877618228981428,-0.9434357010341592,-0.3375979225598582,-1.744098524772328,-0.680217272672901,-0.9498509149722495,0.12057904959740082,-0.04640063337864803,-0.5505173641900426,-0.5478449633600874,0,0,,,,,,,,,,,,,,,,
1.8686596555508548,0.4924037661358222,-0.5991730617241042,-0.41489356187031523,0.5033681273277852,-1.1427200811178089,-0.9434357010341592,-0.3375979225598582,-0.8675670059631887,-0.7760046399950151,0.8272702867983976,0.12057904959740082,1.6616857037576631,-0.06096221653765257,0.815515735505857,1,1,,,,,,,,,,,,,,,,
-0.8048673818614317,1.3964235158924343,1.7416315416463535,-1.2881014980803023,0.5033681273277852,-0.5976783393374748,1.0599556481738364,-0.3375979225598582,0.008964512845950725,0.7031305205139098,0.839575800024738,1.4073061679039114,0.16833723228144856,-0.4901693153212874,0.0060203205542025545,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,-0.7565981668760511,-0.6643815436445972,-0.26654714611255337,1.0374468860035269,-0.9434357010341592,-0.3375979225598582,0.008964512845950725,0.045984628420336224,-0.6678495702019506,-0.5227845095558545,-1.4268583411935547,0.11242803118769784,0.34686049527068863,1,1,,,,,,,,,,,,,,,,
-0.8520257818422869,0.4924037661358222,2.3735321733673755,0.08408240167824883,0.5033681273277852,-0.05263659755714094,1.0599556481738364,0.6519401850417875,0.008964512845950725,0.8590634440615373,-0.18998547324573506,1.4073061679039114,0.03826743936733291,-0.26526244051285325,0.0060203205542025545,1,1,0.14115495570128128,-0.1550688496206869,0.02945475614749789,0.029357995088698203,,0.0183461908112619,,-0.01480521316267328,0.022988414838843924,,False,0.0102309444743723,0.02921037728613521,,,-0.011664279315215603
0.7660829799421276,-2.219655483134014,-0.5168851660891243,-1.9118214525160075,-1.8063776929932305,0.492405144223193,-0.9434357010341592,-0.3375979225598582,-2.2449736783775505,-0.16786623815926738,0.6365348317901227,-0.5227845095558545,0.9180791518147001,-0.07685877575186127,0.7303056918267355,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,0.8897097986018556,-1.0386135163060204,0.5033681273277852,1.0374468860035269,1.0599556481738364,-0.3375979225598582,-0.8675670059631887,-0.18568714370756767,0.46630856549241506,-1.1661480687091097,-1.4268583411935547,3.1516146483634495,2.051061368853119,1,1,,,,,,,,,,,,,,,,
-0.884682420326682,-1.315635733377402,1.4776062080581827,0.20882639256538985,1.2732834007681237,-0.5976783393374748,1.0599556481738364,1.6414782926434333,0.008964512845950725,-0.7069486309953514,0.7124188300192213,1.4073061679039114,-0.5863129813240338,-0.24347826677486353,-0.03658470128535821,1,1,,,,,,,,,,,,,,,,
1.8031249776431877,-0.4116159836207899,-0.5910322806051356,-1.2881014980803023,1.2732834007681237,-0.5976783393374748,-0.9434357010341592,-0.3375979225598582,-1.4936609479697167,-1.7427887659903063,-2.7437640149996736,-0.5227845095558545,1.6616857037576631,-1.0444882227352685,-1.9964157059051533,0,0,0.14642624556120235,-0.11342460684573762,0.0516699615527717,0.03068952430913488,0.020752188491359395,0.014296383370588884,0.025381794408028138,-0.03859093618543489,-0.011037808690131623,,False,,,0.006517665014799672,,
-0.5583374364216088,-0.4116159836207899,0.26132950466200916,0.832546347001095,-1.036462419552892,-1.6877618228981428,-0.9434357010341592,-0.3375979225598582,1.0107148200563958,-0.651258301156913,-0.24536028276426647,-0.5227845095558545,0.20269529078706403,-0.17989202991802875,0.9007257791849785,1,1,,,,,,,,,,,,,,,,
0.8962667320019532,-0.4116159836207899,-0.6447174317680636,1.206778319662518,-0.26654714611255337,-0.05263659755714094,-0.9434357010341592,0.6519401850417875,0.6350584548524789,-0.3371648408681202,-2.037863376067839,0.7639426087506561,0.347489965917872,-0.794264605474576,-1.6129705093491065,1,1,,,,,,,,,,,,,,,,
0.7767102250082357,-0.4116159836207899,-0.4937829494001593,-0.1654055800960332,1.2732834007681237,-0.5976783393374748,-0.9434357010341592,-0.3375979225598582,0.008964512845950725,-0.08989977638545356,-0.11820331275874989,-1.1661480687091097,1.0604196799093928,-0.023870245037832277,-0.03658470128535821,1,1,,,,,,,,,,,,,,,,
-0.565422266465681,-1.315635733377402,1.3684757368417386,1.4562663014368,1.2732834007681237,-0.05263659755714094,-0.9434357010341592,-1.327136030161504,1.1359336084577014,0.36453331509620407,-1.592813981048531,0.12057904959740082,1.6616857037576631,-0.9844345545927022,-1.3999454001513025,0,0,0.18034786635940706,-0.09804869841632095,0.04056381092804896,0.05685905743308809,0.021517597643490087,0.01169321240072794,0.029620294966392936,-0.015815950446987158,,,False,-0.031744175328561296,,,,-0.014452545137531822
-0.18461265159680326,-1.315635733377402,-0.41413530710106117,-2.0365654434031484,-1.8063776929932305,-0.5976783393374748,-0.9434357010341592,-0.3375979225598582,-2.3701924667788563,-0.3683514255776457,0.43554478242656425,-0.5227845095558545,-0.08934820651066736,-0.440713353321527,0.1764404079124456,1,1,,,,,,,,,,,,,,,,
-0.5981896054195146,0.4924037661358222,-0.49290286495486546,-2.5355414069517126,-1.8063776929932305,-1.6877618228981428,1.0599556481738364,-0.3375979225598582,0.008964512845950725,1.669914646509201,-0.7150207042362552,0.7639426087506561,-0.8673128169592459,-0.5655307812256841,0.3894655171102494,1,1,0.1767650420822504,-0.13675047870131132,0.027499168688337187,0.0291446575046109,0.013291088765078006,,,,-0.012058276082036579,,False,-0.024638890315405497,0.009149300592952499,,-0.02550862042452796,-0.01208171146011924
-0.9971540972763273,-0.4116159836207899,0.9935597631465362,0.08408240167824883,0.5033681273277852,1.0374468860035269,1.0599556481738364,0.6519401850417875,0.008964512845950725,-0.15004533261096706,0.6549931016296332,-0.5227845095558545,-1.4268583411935547,0.0673877800807732,0.26165045159156713,1,1,,,,,,,,,,,,,,,,
1.186744763808911,-0.4116159836207899,-0.6539583184436496,1.7057542832110821,-1.036462419552892,-0.05263659755714094,-0.9434357010341592,-0.3375979225598582,0.008964512845950725,-0.949758469090943,-0.41353563019091744,0.7639426087506561,0.5573195375057378,-0.06508354670429926,0.26165045159156713,1,1,,,,,,,,,,,,,,,,
0.16387242619599532,-0.4116159836207899,-0.5210655672042703,1.082034328775377,-0.26654714611255337,-1.1427200811178089,1.0599556481738364,-0.3375979225598582,1.0107148200563958,-0.323799161706895,-0.33765163196181885,-1.1661480687091097,0.10330233582439073,-0.21286267125120234,-0.12179474496447973,1,1,,,,,,,,,,,,,,,,
-0.31878162055641945,-0.4116159836207899,0.08707278449381642,-0.6643815436445972,-0.26654714611255337,-0.05263659755714094,1.0599556481738364,0.6519401850417875,-0.7423482175618831,-0.7893703191562403,-0.5017251416463564,1.4073061679039114,0.7389264181782766,-0.8675654062956494,-0.9312901599161342,1,1,0.1824218484207096,-0.1098902917676657,0.03658146495427869,0.019649144158141237,,-0.01881452456800775,0.013956037796543131,,0.018186917462070407,0.026209203203443086,False,0.014541719811167282,,-0.01932670189580406,,
0.22852150034815363,0.4924037661358222,-0.4488986426901703,-0.29014957098317423,-1.036462419552892,-0.05263659755714094,-0.9434357010341592,-0.3375979225598582,-0.6171294291605774,-1.1212846849933333,-0.6514422192334969,-1.1661480687091097,0.4603807295791799,0.1751311258659655,1.2841709757410253,1,1,,,,,,,,,,,,,,,,
-0.7758638588685114,1.3964235158924343,2.848777773826083,1.331522310549659,-0.26654714611255337,1.0374468860035269,1.0599556481738364,-0.3375979225598582,2.137683915668146,-0.5977955845120121,0.6078219675953287,0.7639426087506561,1.1487689732095467,-0.9335066889619966,-1.655575531188667,1,1,0.1639336247202724,-0.10923468027406524,0.02819102515330189,0.016096620355687437,,,0.007816692931259684,-0.014324366142697376,,,False,-0.04599470317915632,0.013482377609018449,,-0.011797574492740813,0.04060877792193935
1.2451946116725063,-0.4116159836207899,-0.6739802395740859,0.33357038345253087,2.0431986742084622,-0.05263659755714094,-0.9434357010341592,0.6519401850417875,-0.36669185235796614,-0.03643705974055266,0.9400708247065171,1.4073061679039114,0.47387853827781456,0.1009471828663249,1.1137508883827825,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.198514618004055,-1.1633575071931614,-1.036462419552892,-0.5976783393374748,-0.9434357010341592,-0.3375979225598582,0.008964512845950725,-0.027526606966402512,0.4314429446844508,1.4073061679039114,-1.4268583411935547,-0.5249062410115953,-0.6756600288787696,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,-0.7255751901794409,-1.9118214525160075,-1.036462419552892,1.5824886277838608,1.0599556481738364,-1.327136030161504,-1.2432233711671055,0.5471975969662821,-0.2986841734117412,0.12057904959740082,-1.4268583411935547,-0.5419803231305602,-0.03658470128535821,1,1,0.14408663620473341,-0.1538373066589445,0.02511532227502079,0.019237384548928194,0.02326185241440564,,0.01672229634485416,0.010918006384106296,0.029003430929203138,,False,-0.0366389236244769,,-0.01704966417222318,,
-0.10845072862302771,-1.315635733377402,-0.627775806196156,0.20882639256538985,2.0431986742084622,0.492405144223193,-0.9434357010341592,0.6519401850417875,0.259402089648562,0.8635186704486124,-0.5058269793884698,-0.5227845095558545,-0.5482737022642452,-0.05448584056149347,0.5598856044684924,1,1,,,,,,,,,,,,,,,,
-0.45295058951603573,-1.315635733377402,-0.09774494901790315,-0.29014957098317423,2.0431986742084622,1.0374468860035269,-0.9434357010341592,0.6519401850417875,0.008964512845950725,-0.1411348798368169,0.5873127788847615,-1.809511627862365,0.00022816030754436843,1.3767932501696674,1.4971960849388293,1,1,,,,,,,,,,,,,,,,
-0.8919333010749121,1.3964235158924343,2.0391000841556925,-0.41489356187031523,0.5033681273277852,-1.6877618228981428,-0.9434357010341592,0.6519401850417875,0.008964512845950725,-0.9898555065746186,0.3678644596816925,-0.5227845095558545,-0.4758763646988412,-0.1737100346680587,0.3042554734311279,1,1,,,,,,,,,,,,,,,,
2.031610746564514,1.3964235158924343,-0.6843212318062892,0.832546347001095,-0.26654714611255337,-0.5976783393374748,-0.9434357010341592,-0.3375979225598582,1.261152396859007,-1.3228836790084806,0.006902738375709975,1.4073061679039114,1.0456947976927005,-0.8849338691408034,-1.7407855748677887,1,1,,,,,,,,,,,,,,,,
-0.735900989401167,-1.315635733377402,2.3928940311638414,-0.040661589208892186,-0.26654714611255337,1.5824886277838608,1.0599556481738364,-1.327136030161504,0.3846208780498676,-0.41067607625485897,-0.6309330305229297,-1.1661480687091097,1.2420265605819316,1.3703168741935083,1.4971960849388293,1,1,,,,,,,,,,,,,,,,
-0.6705877124323769,0.4924037661358222,-0.25131968472168914,-0.9138695254188793,0.5033681273277852,-0.05263659755714094,1.0599556481738364,0.6519401850417875,-0.7423482175618831,-0.4195865290290091,-0.5673545455201714,0.7639426087506561,-0.7286535094187263,-0.14044501260869605,0.7303056918267355,1,1,,,,,,,,,,,,,,,,
-0.09029585163509284,1.3964235158924343,-0.415455433769002,0.33357038345253087,-1.036462419552892,-0.5976783393374748,1.0599556481738364,-1.327136030161504,0.13418330124725636,-2.0613374526661743,-0.6555440569756102,0.7639426087506561,0.060354762692371416,-0.22169409303687385,0.21904542975200636,1,1,,,,,,,,,,,,,,,,
-0.8085204973529064,0.4924037661358222,2.6621998714237756,0.20882639256538985,1.2732834007681237,1.5824886277838608,1.0599556481738364,0.6519401850417875,0.008964512845950725,1.072914310641141,-1.3118380957137603,-0.5227845095558545,0.6800268893115073,-0.5493398412852865,-0.973895181755695,0,0,,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.6334963550905663,0.33357038345253087,-1.8063776929932305,1.5824886277838608,-0.9434357010341592,0.6519401850417875,0.8854960316550902,-0.3839447179324085,0.28377678596836703,1.4073061679039114,-1.4268583411935547,0.06267768846174841,1.0285408447036608,1,1,,,,,,,,,,,,,,,,
1.2079992539411275,-1.315635733377402,-0.5989530406127808,0.20882639256538985,1.2732834007681237,-0.05263659755714094,-0.9434357010341592,0.6519401850417875,0.259402089648562,0.045984628420336224,-0.18998547324573506,-1.1661480687091097,0.9499830632842001,0.2081017671991391,1.0711458665432216,1,1,,,,,,,,,,,,,,,,
